AnoMes,VALOR,QUANTIDADE
202303,17842708.24,1763
202508,7477.91,343
202505,295097.86,13302
202408,35280657.38,50245
202510,51.9,2
202107,76360.64,87
202306,225043.5,4026
202301,25438.04,111
202205,115168.23,975
202603,1343896.63,2724
202601,2480781.7,5085
202208,3441.27,38
202512,7404246.1,53833
202109,7401991.21,10246
202303,71697.56,173
202410,3491957.54,15181
202510,137912.75,1781
202209,62484489.09,487222
202111,1835.75,36
202508,605172.27,2090
202403,8444318.44,85109
202309,190624.82,529
202504,303228.02,9173
202501,1930132.51,759
202306,71.5,3
202304,62349312.23,488532
202108,2420.0,2
202502,11796123.45,24157
202412,25665001898.29,93458369
202405,300.0,1
202108,41378989.26,118045
202512,87081.68,2717
202509,78026.86,280
202501,539.28,6
202409,22703.83,509
202211,34059.61,1195
202411,40971750.23,44797
202309,139065.32,235
202207,26858.8,211
202512,962892.12,23078
202407,289665798.55,2164122
202202,2099.0,10
202603,654946.94,12690
202412,85051.69,4
202601,125473790.54,1517894
202110,29414.57,207
202411,18969989.24,108139
202310,8956545.66,30631
202402,50488.71,837
202406,185454.78,6853
202409,4632.07,13
202102,516273.88,552
202511,12196.99,30
202212,109590.18,172
202310,156867.44,962
202207,3198267.41,7830
202210,43867.11,1614
202106,892.4,6
202411,133752.56,58
202307,1100.0,2
202405,1471.87,50
202410,712885.46,21514
202211,8499.15,194
202307,36193.41,211
202403,1823.12,9
202601,240255.51,2832
202505,1213595.97,11396
202406,680410.57,7325
202203,19470.21,12
202201,3456.46,19
202603,814286.49,2354
202306,200.0,1
202208,9603329.7,25298
202212,39163.35,279
202308,10794859.49,17203
202412,592133.6,257
202408,1830310.42,56913
202501,4031423.12,64503
202309,4200.0,2
202310,9318.96,5
202202,1878.06,24
202312,96830475.62,516870
202302,50186.62,799
202208,4765015.35,14778
202107,3724.67,22
202107,13509.0,2
202504,1250.0,12
202411,270095.34,757
202503,8139970.32,136322
202108,168294101.13,66841
202511,66.5,7
202510,56826450.26,199382
202308,6103853.37,278821
202211,1635626.82,36138
202508,276344.62,827
202407,50.0,1
202507,591321.55,9457
202509,1092833.99,31862
202207,30.14,1
202106,1615798.15,8698
202502,19646137.12,93059
202108,41100.78,328
202504,818439.3,5651
202511,48789.15,969
202503,990.19,25
202405,115116.04,2149
202402,39.0,5
202205,17430725.19,3722
202203,11753.08,15
202401,249839.34,378
202306,46576952.77,136618
202303,810.0,2
202409,29.9,1
202603,6689277.39,15285
202503,3724720.86,9046
202210,78.0,4
202310,219333073.37,1075730
202312,778558928.53,6281
202509,118885360.26,243241
202203,332214.17,2164
202309,3112.8,38
202305,11999.33,36
202110,2685500.54,699
202412,147992.95,7359
202411,1.0,1
202304,47690.34,410
202509,22401.94,130
202110,1209.85,17
202503,1580041.94,49289
202511,942228.01,4480
202206,52416.03,1554
202505,400.0,2
202602,2525498.8,14962
202503,93471.03,61
202506,4615.22,28
202209,310658.59,216
202601,55401.59,794
202111,60372.21,216
202601,296.26,5
202601,387258023.57,1721542
202512,11365.86,325
202201,219.4,2
202503,3247730.31,19562
202409,504363015.75,1769457
202412,91147.81,1986
202409,5914.79,110
202512,10.0,1
202307,49034915.26,224150
202603,53303.61,45
202412,1118684.83,12316
202304,6506.08,31
202305,174969.07,224
202512,39.0,2
202110,481181063.64,1854568
202112,4080.2,74
202308,10793.49,16
202108,218112283.38,273145
202206,39495.58,51
202202,1152.24,56
202503,3215.98,12
202305,27137.64,122
202106,130687.61,150
202401,357345.11,39
202601,412941.74,1478
202505,512814529.33,17505
202508,3007845.86,3263
202506,10032.94,34
202501,723920070.57,495435
202303,41030.11,246
202206,1126.7,42
202510,1492545.26,5162
202311,16302676.13,39379
202502,46208.29,2402
202303,21123.95,690
202308,150834.17,2591
202401,288825.62,2591
202502,22213936.47,50629
202503,21210.07,30
202406,78991.82,1255
202403,755749.43,6
202209,23965.62,581
202207,195333.62,209
202312,70300858.79,298833
202601,10.5,1
202506,15906.87,561
202404,87922134.89,177264
202111,11044444.05,11592
202505,1329.0,40
202302,9334947.43,11287
202307,73402954.69,52951
202211,17739.98,873
202601,1364521111.06,174587
202303,831615.44,3517
202109,3411669.14,2980
202210,166976.62,667
202601,12498.7,76
202502,17496485.57,24923
202201,650.0,5
202403,8585.25,3
202412,39802617798.43,93251564
202304,812206247.25,8320755
202408,11275478.67,16427
202303,5.65,1
202208,6772585.23,16488
202401,2379.64,50
202212,1278564.2,13657
202107,5160.46,22
202407,2802067.82,6708
202311,4937.61,154
202205,11.0,1
202302,62993581.92,375525
202502,25.0,2
202111,485655.98,9809
202510,3915.9,98
202106,371336.81,177
202308,9545224.05,190778
202509,1684168.42,8025
202507,749626.3,25384
202203,64671.86,347
202412,18045813.66,57105
202106,364876.58,1233
202305,629277.77,6776
202503,37329.59,188
202208,382829.79,4033
202409,33733.88,12
202507,333454.84,9241
202303,6706.58,53
202504,761.0,1
202111,14270.1,35
202212,11969.91,166
202506,225041.35,98
202402,15838003.27,329170
202301,639822.0,4541
202401,22513.67,405
202108,552719.15,5474
202412,868659399.51,1728487
202412,148337.81,2374
202107,1266.0,11
202507,35448.03,235
202505,5321.26,23
202209,133792720.39,478526
202210,8020573.04,32619
202303,127842.87,3439
202404,108181.18,601
202510,39872.72,12
202411,132343520.51,788843
202312,9170309.73,25270
202302,290523.52,1036
202112,27332.0,782
202402,47912750508.92,8094455
202211,241601.47,22006
202504,66304992.17,269708
202601,6921848.18,255306
202108,4343.46,4
202502,2757.53,85
202501,3933153.61,22270
202308,100.0,1
202509,2843.96,216
202503,112890274.09,3503350
202509,39484.82,632
202502,15229.27,209
202507,200.7,1
202312,57063.77,412
202302,2695.6,45
202503,245915.0,10705
202311,11478355.49,33581
202501,25544.43,336
202504,137497966.43,288466
202408,510442383.71,50079
202207,1410318.47,6784
202410,188969.3,8299
202204,4783617.22,16108
202107,509871.32,619
202308,194839.18,5370
202410,1035.49,33
202106,139108.6,434
202507,718396.2,235
202410,70519.22,4
202312,52806.67,524
202406,62840.99,85
202203,636799.75,3307
202512,261.23,1
202110,1046.02,7
202504,1889751.9,3791
202110,8265.96,14
202504,334.37,7
202210,476956.16,6805
202603,160.04,11
202307,23164310.11,108577
202307,13628584.46,7468
202302,192875.92,60
202510,40150195.62,74720
202302,3780635.41,1375
202207,1133327.76,6989
202506,325824.06,17548
202108,70734228.09,515661
202506,111309295.91,277352
202405,256219075.91,128150
202109,278.8,15
202601,121771.79,1628
202207,21837.25,17
202405,32941751.59,119814
202107,5753294.32,7754
202307,267611.52,4221
202505,1035273.56,12148
202206,4302118.77,17127
202201,36933.49,82
202210,4116.89,43
202401,42403.54,287
202311,1619805.97,6103
202501,21230.96,306
202501,32995863.69,81513
202402,595194.78,13739
202205,10612471.75,109
202211,5935083.84,550
202410,34683.31,17
202206,6716.33,277
202108,3214.35,43
202207,239.0,5
202108,168665.98,169
202504,5888687.65,181198
202307,28460099.63,91651
202310,383773.03,1127
202205,983174.73,4867
202211,673787.38,12777
202603,98043.22,69
202305,676838.68,8740
202312,2473444.6,1906
202508,8009.4,56
202511,895.0,4
202512,14450509.91,145249
202304,10025.23,28
202405,250012.35,49
202402,3881491007.66,12131290
202508,28113.04,615
202602,2699273764.02,4318667
202402,2690.0,1
202203,120.0,1
202106,12.9,1
202404,1940023.4,1207
202401,37411.15,2209
202206,11088640.9,617
202402,19.0,1
202510,45.99,2
202511,470968.91,844
202512,15045.37,163
202411,4553740.79,18377
202212,24096.23,901
202303,1373.98,14
202112,737177.02,7276
202209,18642387.86,62017
202206,7333345.51,81872
202207,38885.9,264
202306,2328785.23,3456
202201,11840.16,9
202204,2531319.87,1498
202305,585981984.16,1598119
202111,2781886.87,5412
202512,2710601.21,33107
202111,30.0,1
202504,464646.74,1861
202210,110977705.48,142978
202306,3101203.73,13424
202510,37266766.07,167269
202202,131936.1,65
202106,763853.23,1146
202307,14968.23,371
202302,9512585.88,24163
202507,2286.45,3
202202,320987.6,11587
202111,7256830.77,83055
202507,1936971.34,56185
202404,78246633.32,1283772
202209,717.0,19
202409,15600581.54,175046
202508,401749.87,3743
202409,462992502.08,48376
202403,611392.3,44
202501,78268606.29,287789
202310,2427295080.73,2763594
202506,127516.18,837
202308,4518.98,13
202404,45441115.75,3079
202304,42939.31,423
202501,322842.06,644
202112,967994.52,2899
202407,66087338.5,1702682
202508,66447.93,1465
202507,18.0,2
202201,759.95,5
202204,2761.28,16
202408,14697949.89,4632
202602,82.0,8
202411,124154.15,6014
202102,9365882.03,7332
202603,27944.71,588
202306,13699500.76,10945
202202,18193239.42,102869
202509,20.0,1
202511,13033799.64,28324
202506,8150260.63,268198
202310,80323.11,684
202512,317350.8,233
202309,28018282.76,402972
202201,12565.52,82
202405,10601.78,236
202509,4438156.32,830
202409,7212.08,10
202205,984.56,14
202212,0.08,1
202406,168688.07,1276
202108,89166613.64,124309
202602,21954.09,560
202201,35617.67,38
202404,89555.18,918
202309,4361.7,4
202307,74848857.92,1023060
202601,47852933.61,21427
202110,3014.3,21
202302,21735.48,361
202211,15207.21,88
202511,941.0,4
202302,4690610.82,1683
202507,700.14,13
202511,21522.68,68
202504,694.78,2
202401,340196.4,2580
202412,254744.51,3111
202212,39829.99,860
202412,18051036.83,426038
202512,28620.24,1137
202104,8547.55,18
202310,20170.0,4
202406,7203.67,17
202504,57234.33,159
202411,40755306.73,11908
202405,418252.86,480
202507,45589.26,102
202212,788.14,29
202504,11201336810.89,14657095
202109,198467.5,1788
202112,758.0,1
202108,58105.63,190
202203,11169.24,51
202202,11926744.13,1557
202511,403187.81,6887
202502,19662.3,10
202603,517852.0,9136
202308,64708787.27,421301
202112,115435.98,1835
202503,3544952.95,45738
202303,859.93,37
202509,67253.97,512
202402,60.0,1
202108,2595.04,42
202206,1229481.88,3335
202104,166632.75,1642
202112,134070.24,445
202505,949.8,7
202509,7893704.31,468583
202312,1477241.14,58290
202309,51179.83,1456
202204,500.0,1
202602,43237.86,125
202306,2430.02,27
202305,47917370.57,56748
202204,2990.95,49
202411,2016.51,16
202206,35930959.31,263176
202306,18813802.63,2183
202205,65018.83,1171
202308,62199.35,362
202410,150.0,1
202505,794168.45,1700
202602,38884.13,101
202101,56863.43,272
202202,4844.36,2
202505,13.05,3
202503,2376.2,2
202507,63166249.09,30913
202302,218774.81,7511
202308,14604.87,430
202511,297124.44,49888
202404,10708.99,142
202602,10600.18,110
202502,191829209.76,919516
202509,2127.93,130
202407,2599.0,15
202601,50.0,1
202307,9.0,3
202602,204985.08,1547
202302,1934.79,59
202512,51214.26,98
202506,16.0,2
202307,153065.77,740
202311,18940895.4,35270
202503,152.0,1
202501,2588072.95,8016
202302,1306.73,4
202412,198.0,5
202502,1206621.12,200
202207,708775.49,2293
202407,294647.59,3518
202207,6620389.16,85533
202401,512392634.19,5482860
202511,44873128.99,297704
202511,1039.58,24
202601,92431085.02,157824
202011,15897477.49,21335
202410,170180.61,182
202509,4139237.1,61933
202212,3664.19,201
202407,1704321.74,14514
202404,50834.06,422
202202,2364.0,41
202310,469086529.7,35932
202507,12409.97,57
202202,1008046.35,4622
202304,78716.36,419
202209,11144.15,17
202507,301785.42,7836
202601,1187613.65,2728
202112,145147726.54,226011
202411,8830.54,116
202210,5675.4,24
202307,139924.14,2556
202508,129260.9,5621
202401,107007133.53,409575
202204,1042065.17,9727
202308,8847249.67,78572
202103,900736904.46,820064
202102,34407.68,182
202311,15377265.23,47906
202406,1473184.71,7745
202601,343987.47,657
202512,212667.04,8116
202305,8778945.56,91385
202505,2278394.3,64769
202407,898342.67,7675
202509,7240541.96,37759
202408,877.84,8
202311,734961.88,23770
202407,453038.78,906
202402,9340371.52,10180
202108,14123.5,459
202509,7128939.75,49271
202203,67164.78,1054
202303,18884144.8,23966
202204,811.97,63
202303,104581.48,89
202110,253.11,8
202504,4427118.33,6665
202309,8012451.58,17930
202312,80598.29,2135
202408,354639970.57,7236
202506,319644.63,10686
202112,49.1,8
202401,11333792987.76,22464801
202208,54999599.74,245215
202102,54925.99,136
202510,131977402.91,3777573
202507,89912810624.47,11900393
202405,31925278.58,80774
202511,16.69,4
202112,447907.11,812
202506,7375.36,224
202412,358844.14,1270
202405,6331.55,154
202210,363.0,6
202602,4337284.15,8132
202505,161816.63,3223
202212,7376.79,412
202603,31771452.44,88695
202204,82810.56,532
202511,1098593.35,1037
202212,20.0,1
202211,744258.89,4518
202407,272.0,7
202208,328111.79,2439
202203,26438.49,92
202412,301901.9,25
202508,6016.56,7
202303,400.96,3
202511,979125.44,334
202512,1289.05,10
202506,746359.1,808
202303,594647.67,11681
202212,50416.6,430
202408,120900.07,1558
202409,64245294.5,715307
202108,29424.34,183
202512,50584.04,214
202501,189.7,2
202506,325.0,6
202601,3070091.46,5286
202102,596599.34,3577
202509,25115945.27,8427
202512,514456.46,2276
202312,620481666.86,5495267
202308,11668875.79,67924
202310,251979.63,1931
202301,15211.0,16
202501,20.0,1
202112,264.0,1
202203,171011.18,723
202109,155738.55,510
202410,17735312.46,10333
202306,5115.14,39
202203,1803825066.24,1671024
202210,151.45,1
202206,100286.45,1551
202502,5744183.66,8151
202212,16150.1,134
202401,93553224.64,674064
202304,135345495.22,1588413
202302,4793223.33,29653
202212,15639822.54,366126
202310,823.6,4
202112,3388.57,46
202511,1900.0,2
202309,55728.77,1453
202210,91856.14,264
202112,5875850.31,11839
202501,514.0,12
202412,39405766.98,656692
202401,4030262.54,107169
202501,1949919.22,1412
202508,3065.17,75
202305,26365.51,146
202411,6230.5,29
202302,2030.0,3
202509,226.0,3
202509,148.94,3
202601,20113.35,68
202212,3979590.23,6734
202602,70904.02,2465
202303,920.1,4
202206,16287.8,491
202301,1551987.99,43
202108,16182.71,103
202405,1201468.89,45768
202211,5338.68,121
202309,61791635.69,300030
202401,207454.45,614
202312,260.0,8
202508,2141.0,45
202401,515750.29,1585
202406,14032.34,354
202402,500401.75,8356
202412,165730514.76,1409450
202111,2940.68,32
202207,61243.22,251
202210,13160902.22,269
202401,4131432.09,20343
202209,833997.33,27831
202403,403.95,31
202012,20343.64,16
202502,487285.33,2088
202311,167663.22,302
202312,370537670.73,495866
202111,1985533.57,14
202212,13706254.24,71954
202402,407.75,3
202308,27478.15,12
202303,137799.2,6844
202402,840.0,42
202506,1013397.25,10048
202311,16145192.77,328121
202303,1372691.76,8814
202108,2916.01,20
202211,2708.23,3
202101,166533808.92,297313
202201,1500.0,1
202403,1549761.11,50566
202210,7.6,2
202304,5336562.08,54674
202406,1298975.16,550
202501,73635.0,7
202304,13839491.08,29394
202111,234069.82,28
202203,1988368.6,2064
202401,1249124.9,2124
202308,39481.22,721
202401,7832.96,266
202404,20.0,1
202601,4299.86,83
202408,6819300.83,25300
202403,446576.08,4095
202304,13115.47,73
202206,37469106.24,86783
202106,4705638.45,26491
202505,2203033.49,8296
202309,1595.28,54
202202,9978.1,75
202506,242424.34,127
202512,215449.83,673
202401,200.0,1
202410,18860.55,25
202512,20290.12,356
202107,875.3,14
202603,1490.51,47
202112,2793406.76,4160
202311,18857.96,668
202509,25559.88,23
202511,2554.38,100
202406,236103.22,7987
202406,339646.03,500
202208,12404.16,461
202405,28476.52,422
202511,875.52,8
202208,350.0,1
202210,7021.79,132
202508,2530.81,3
202509,17032360.53,103514
202501,30819928.59,28072
202402,798786.31,16543
202111,15.0,1
202208,2886622.91,5490
202405,552.1,9
202306,336345.41,155
202212,44861.47,1365
202403,1085757.53,14824
202301,34778.25,508
202511,535486.58,13561
202506,16263.95,28
202304,43724.02,54
202507,228354449.78,1771839
202404,1438518.29,9805
202501,324581.56,178
202510,2864499.39,14090
202210,36635.34,943
202505,1043927.29,11142
202412,17019.99,4
202603,6300.63,10
202209,6523247.01,98529
202602,12729445.71,28248
202507,763.14,26
202511,1699.0,17
202401,23000.0,2
202602,236173.26,847
202510,3765345.48,185
202306,1492.05,7
202304,150.0,1
202412,43975.61,271
202602,38875140.68,1089973
202307,3317.64,47
202412,3437.26,1
202601,1711.0,7
202107,46982.38,609
202309,404404.13,3184
202108,19.0,1
202410,4739150969.11,6770422
202511,1545909.21,294
202508,6393.0,13
202504,1987651.0,7944
202311,53461.86,1487
202507,24307.4,184
202509,56832.38,10
202110,2303.55,29
202402,1405655084.69,15222669
202210,11885.47,51
202507,40.0,1
202209,1460061896.48,13527131
202512,23288.0,52
202501,118320.85,844
202512,660914.73,10421
202206,66714972.17,814398
202308,8244485.6,16139
202509,168971.56,989
202511,3106757.0,37357
202206,306.0,2
202111,56934810.41,181829
202302,463101170.4,938105
202201,631924001.42,3367746
202502,47472582.14,445678
202401,6938.49,4
202601,254086.85,16447
202312,577202.51,7972
202206,716.55,5
202411,10.0,1
202510,41980896.63,230775
202104,8513.53,37
202503,630.0,3
202406,74336.76,1679
202401,15457884.26,287270
202507,2439.15,38
202311,962.0,17
202412,215266.42,3522
202410,76366.83,26
202603,134.0,4
202212,243802.18,6550
202203,3039.72,3
202312,1149545.67,17916
202507,53519668.0,815186
202412,481767.02,4823
202503,75462.77,1947
202203,96932.73,126
202112,266.95,9
202504,7152.17,323
202205,4231.63,92
202106,3761.45,2
202410,103326.91,2007
202108,249363.51,1668
202203,32174.85,39
202510,30230.8,25
202211,4723.55,63
202304,339218586.51,281
202409,66914.36,1378
202401,100.0,1
202303,3060.0,7
202105,955.0,5
202512,14619431.65,101644
202602,25345421.33,939380
202509,413421.97,1028
202402,281611.92,807
202306,2106.42,12
202409,2001.16,3
202112,163806.66,283
202304,12428.51,155
202312,85.0,1
202503,948023.7,943
202405,1575.76,10
202504,81819995.77,132830
202204,16751.08,55
202506,63488063.43,251446
202603,8204.44,436
202302,1102.14,11
202506,27660998.88,381890
202102,8149157.71,9937
202511,194367054.62,617386
202406,156634.23,32
202602,182226.47,772
202409,239.9,1
202507,721377.63,19610
202302,353987.43,2226
202301,174668.78,214
202311,10459.98,45
202205,7048762.04,3185
202505,27846305.48,58891
202301,1455091.16,19191
202203,66033986.34,87838
202212,9791.94,186
202305,46.0,3
202602,10760526.53,521091
202410,127531.75,193
202405,304972620.34,1908947
202407,211758856.09,180373
202508,24862697.18,12762
202509,19567.46,314
202503,236948634.07,6771480
202111,10543.91,53
202208,15766474.86,93378
202510,511120786.71,216357
202206,522.01,28
202201,246905667.67,9617
202301,7340.75,86
202208,1185.38,3
202511,1229245.71,1212
202402,36431.2,166
202310,154840.65,771
202512,137077721.24,18019
202302,3992440.46,15455
202412,64104199.82,54830
202310,0.01,1
202309,12514959.52,20984
202404,20922055.05,38085
202112,27539779.93,90500
202602,10859.53,22
202202,341.12,22
202104,566070883.91,1397754
202208,144065286.64,422926
202102,141632826.05,105719
202406,249.0,1
202504,647.0,3
202302,11537.83,14
202401,446225.76,28824
202212,168.17,1
202502,130117.97,669
202603,106851104.28,1698360
202308,308671.56,3170
202407,562.5,20
202206,33935.41,369
202102,64223.67,145
202111,5485.53,3
202404,1017923.2,49343
202403,9006203.28,70176
202411,31525.42,88
202308,77926282.63,1584595
202209,14609.55,231
202511,64.37,7
202110,37385.47,61
202602,5059.13,46
202305,26.94,6
202409,8078.88,1298
202303,1309952.72,680
202401,173099.91,5997
202211,17155766.47,46494
202409,4.2,1
202109,364.6,21
202602,71904.68,433
202510,763.1,36
202503,12805.66,129
202311,319086012.81,4532386
202405,9023.11,351
202310,58747167.6,10463
202511,14292492389.68,38301637
202502,324235.43,8789
202210,279.0,1
202311,8895.21,95
202110,58132.39,373
202507,4972865254.53,8927360
202206,4068793.8,10092
202507,3473276.43,18812
202212,6461.06,32
202603,7385.92,205
202305,16530.44,186
202509,5906903.86,41587
202108,233.38,6
202401,25508.9,235
202511,18271.43,249
202205,6845435.88,12462
202212,3553859.75,11953
202304,98078520.62,2753856
202110,62544.76,1244
202602,6102110.7,25236
202310,804392114.82,4471098
202603,814892698.68,3349371
202403,88252498.32,1309420
202206,497.0,1
202501,77927.25,337
202406,38503.12,2166
202406,101579.12,123
202511,19064205.39,599415
202202,2232.0,16
202603,191.0,7
202405,54.0,1
202105,37.76,2
202205,8618.99,46
202211,26617975.67,146098
202304,114377.58,156
202412,6841267.45,33520
202512,55241.89,891
202110,1763015.05,965
202111,154907.5,355
202603,113758.19,1329
202406,598653.04,20118
202505,169458.3,520
202308,163492047.18,923014
202207,218869.55,6242
202409,535786.65,1193
202309,304752.89,5248
202212,6479.61,157
202503,3.0,1
202306,1303767.44,12872
202403,466458.31,4111
202601,372.37,8
202211,10.0,1
202509,10263055.66,38583
202208,5811.58,193
202404,550.0,2
202201,832272.8,6682
202211,2827.72,69
202305,8672.0,16
202205,87217331.01,381730
202405,2665175.76,9992
202301,17133586.39,103046
202206,488.0,3
202108,1713258053.49,5476960
202305,4002.0,3
202308,42070.4,187
202406,15559868.36,2691
202601,255.17,16
202312,438607.52,17179
202207,630972.14,5939
202204,6629.8,27
202512,1459721.89,1929
202508,1706181.69,2310
202203,1067455.0,5402
202301,569031736.26,544301
202601,40306.36,438
202411,1732612089.93,3327365
202310,82287.32,52
202312,229281577.74,486204
202603,261404072.16,1419106
202404,21437.91,20
202404,291135.99,990
202402,20127.42,289
202512,3373441.71,10956
202601,30314546.4,73650
202506,13547.66,55
202210,8255.16,64
202509,11805.12,57
202108,225884312.87,171554
202508,1530349.03,7133
202204,181.47,4
202503,91.0,7
202212,0.08,1
202306,1779.59,36
202109,4376.32,25
202311,81304.27,432
202508,15235.31,50
202412,138157.03,798
202505,7431710.12,29164
202112,18982.68,63
202401,13525409.99,42086
202410,106263.97,422
202401,2190162703.73,2419222
202505,120197063.47,68180
202302,26543.04,73
202412,39908.76,107
202410,336.07,10
202508,507.0,1
202110,946969.83,7961
202301,112291582.95,423486
202411,358665.49,508
202412,30732.24,45
202108,364135.04,267
202311,2290.8,9
202406,979795993.47,2019027
202405,8078.67,40
202212,88795918.85,115484
202310,20953259.25,400299
202503,126735.08,73
202509,56974.31,698
202109,1772483.36,7288
202201,34302.38,495
202501,204665.09,4423
202310,20506.61,203
202212,60541.3,628
202602,99627868.88,134956
202101,137148.18,246
202409,13516.37,4
202310,1210887.34,83726
202408,803511.41,2731
202305,40280.07,1017
202204,115.65,13
202212,1557729.68,52434
202112,27271.94,7
202110,4115.57,123
202407,1808.02,11
202112,27450.11,87
202207,197784.22,428
202203,1000.0,1
202111,2165773.77,39735
202403,4558.01,16
202112,30026047.95,143516
202312,2157.0,3
202603,606224.44,2341
202406,1599.07,45
202410,143558117.07,2055913
202301,5500.75,171
202512,37419151.7,23153
202312,35830682.21,62344
202311,102299.99,535
202504,1040.01,2
202106,976263.02,1400
202405,8069033.97,21720
202506,249915.37,7016
202504,1762342.19,3231
202304,158390.33,233
202212,675.0,1
202102,1764403.76,2139
202512,146397760.86,419935
202109,1221.25,23
202601,79458.7,2643
202312,25.0,1
202310,3989.08,12
202512,29104.02,63
202306,463615271.17,11817429
202201,22267.41,497
202208,27404899.76,179357
202202,1769060.0,1785
202306,273147.92,4470
202311,1340894.16,80
202210,571210.56,39576
202403,16561.85,142
202211,289360.44,1629
202511,23748.21,13
202507,2442720.42,8815
202109,36188.14,139
202602,325455158.31,4141824
202307,2547699.66,6644
202110,174578.03,1129
202202,1582099.91,9111
202307,17231.81,271
202412,59402.6,677
202108,1692.0,3
202511,62005.89,50
202504,83068.89,88
202202,2436731.27,42312
202603,3318.95,210
202301,313334211.48,941356
202402,1321395.45,827
202305,12218021.02,60976
202509,5422110.46,237115
202402,424472.22,626
202212,26.66,1
202510,43196251.44,100533
202502,57925806.44,426104
202108,518815.61,1306
202110,954.61,4
202509,226.5,12
202312,12808201.36,90567
202603,345.0,46
202408,341528.77,9549
202303,2230506.5,4717
202211,87.1,4
202505,315720441.22,2238328
202212,6605.96,111
202206,112511.38,1942
202512,87.5,4
202502,623957852.93,2030070
202104,327365034.92,802054
202108,295356.38,2559
202406,17416.17,348
202205,10093131.82,3768
202601,8215157.23,74161
202206,1663378.33,1228
202410,535.15,2
202501,323458.15,742
202101,31237.83,15
202411,5516094222.58,6576959
202504,1029586.68,803
202512,18684.86,354
202302,34308.7,525
202306,195608.5,380
202504,3509276.21,14271
202307,365.0,7
202208,20742.0,12
202412,694423739.63,73692
202505,1075926220.31,393529
202312,144527.26,1455
202307,33642.64,85
202403,455481875.47,377767
202601,2629728652.17,6540370
202212,888377.81,16706
202311,390747.58,4559
202310,7895.52,144
202408,1597810842.84,7839207
202509,1449067.5,29776
202411,248505.16,4033
202107,3296.7,31
202301,298765.83,1362
202304,215.7,6
202402,251.04,2
202505,6867678.94,1370
202508,22363.99,109
202512,587863962.89,4546848
202109,22.0,1
202507,1040005.91,2286
202107,457758.89,1101
202506,1917296.31,2302
202109,79983.46,125
202309,607476.67,2253
202205,17093.74,43
202208,2512879690.22,7947479
202310,3352.24,101
202509,90.26,2
202501,123755.39,14
202603,2453421.9,14108
202107,26235.78,32
202304,4059279.55,6640
202510,319776.85,5670
202511,5910.5,540
202507,4818161.33,11828
202510,4136271.66,45983
202301,3104551.96,4725
202412,2495.74,42
202510,3641025.81,61662
202509,59722354.62,497590
202305,2336854.4,7502
202407,21004.07,13
202502,281390276.9,926945
202603,39927.39,627
202202,1029364.76,2432
202511,293956.12,3719
202207,1010679.08,11412
202312,166722.23,378
202304,3472068.95,224338
202109,20861.55,804
202502,4933.24,92
202501,18700.64,18
202510,104895.47,70
202301,32827.24,475
202301,61155.08,86
202602,9043.97,205
202601,123360563.41,439824
202205,270.0,7
202310,104.13,1
202405,518743.23,15270
202602,10.0,1
202109,5390.46,52
202311,8293291.04,22895
202408,5521831.2,117672
202503,175581.05,921
202305,5056.34,60
202309,1398038.04,4419
202509,49656703.09,1472892
202412,79714.7,2830
202603,387040.2,6182
202603,1526266.47,2667
202508,314.93,14
202507,201068.48,5514
202510,9918.47,219
202510,512018569.06,2262310
202410,6592409.37,13606
202302,1180.0,4
202407,156439911.05,639830
202307,763770.34,6952
202311,2693.8,6
202501,303.23,6
202601,571701548890.31,39315537
202509,8682645.99,246651
202505,271570.4,416
202501,14190850.11,52715
202205,410.67,21
202309,56709.98,1348
202409,159900.88,1290
202511,12469.55,237
202305,14985.19,64
202408,228870.68,9704
202404,10582.9,15
202507,6801837.1,15587
202108,575.37,1
202509,53855.29,245
202303,22352.0,80
202510,636565.39,1698
202502,3748091.15,61691
202304,5153.37,17
202211,5637.43,41
202208,6369197139.18,14798447
202410,58304.14,89
202402,114983595.8,93308
202503,33592.19,111
202409,73746.18,194
202503,187826.87,8972
202211,655690.54,2824
202512,35653620.82,648040
202308,61603.48,203
202209,286485.91,5271
202405,28521.0,60
202512,3498.86,62
202304,3931.24,2
202109,16564.94,97
202603,200.0,1
202311,2765.0,16
202510,4284336.58,4014
202103,1126839597.1,3047611
202101,2262502.45,4445
202308,3186158.3,3157
202504,106485.95,819
202509,67453.14,2566
202403,79274.86,35
202304,19556.6,291
202111,21650.27,263
202211,604535.93,26911
202301,10359444.75,26932
202110,317.34,1
202506,2855245.16,16498
202306,48963840.52,97413
202402,38654051.92,235479
202404,24999298.92,249176
202204,307384.98,2332
202207,40208.97,189
202212,154.0,3
202504,670.0,2
202106,3823.77,7
202405,14798254.24,56572
202410,785797.33,1655
202111,146175.34,700
202106,669497.35,163
202206,8331.1,286
202206,35064.95,182
202512,542.4,18
202104,5881899.6,30735
202106,48935.15,35
202202,5557.26,53
202204,392755.01,3258
202507,79462.36,2413
202112,376507.08,1971
202203,2186470.9,20764
202307,6095386.7,31496
202307,5289.84,67
202512,709.87,31
202505,333.0,3
202401,23381770.86,87510
202209,163285489.51,2297906
202503,356381.68,2419
202403,11845.12,17
202108,3385.47,19
202201,159027.56,892
202505,2480161.03,61256
202502,2026187.07,44612
202303,108126424.85,68905
202211,122.5,11
202310,17912391.61,11170
202211,5473.22,97
202210,51663.03,1361
